activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,2041864,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(F)c2F)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL249061,,CHEMBL249061,6.38,0,http://www.openphacts.org/units/Nanomolar,677541,=,1,1,=,,EC50,nM,,415.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,nM,UO_0000065,,415.0
,2041865,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL398549,,CHEMBL398549,,0,http://www.openphacts.org/units/Nanomolar,677540,>,1,1,>,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,nM,UO_0000065,,10000.0
,2041866,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2ccc(OC(F)(F)F)cc2)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL401276,,CHEMBL401276,5.00,0,http://www.openphacts.org/units/Nanomolar,677539,=,1,1,=,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,nM,UO_0000065,,10000.0
,2041867,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2ccc(OC(F)F)cc2)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL247655,,CHEMBL247655,,0,http://www.openphacts.org/units/Nanomolar,677538,>,1,1,>,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,nM,UO_0000065,,10000.0
,2041868,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2ccc(C(F)(F)F)cc2)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL248237,,CHEMBL248237,6.31,0,http://www.openphacts.org/units/Nanomolar,677537,=,1,1,=,,EC50,nM,,492.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,nM,UO_0000065,,492.0
,2041869,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,Cc1ccc(-c2csc(NC(=O)c3ccc(Nc4ccncn4)cc3)n2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL245995,,CHEMBL245995,5.92,0,http://www.openphacts.org/units/Nanomolar,677536,=,1,1,=,,EC50,nM,,1200.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,nM,UO_0000065,,1200.0
,2041870,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2ccc(Cl)cc2)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL399136,,CHEMBL399136,6.25,0,http://www.openphacts.org/units/Nanomolar,677535,=,1,1,=,,EC50,nM,,568.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,nM,UO_0000065,,568.0
,2041871,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2ccc(F)cc2)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL245994,,CHEMBL245994,5.59,0,http://www.openphacts.org/units/Nanomolar,677534,=,1,1,=,,EC50,nM,,2560.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,nM,UO_0000065,,2560.0
,2041872,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(OC(F)(F)F)c2)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL245993,,CHEMBL245993,6.55,0,http://www.openphacts.org/units/Nanomolar,677533,=,1,1,=,,EC50,nM,,284.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,nM,UO_0000065,,284.0
,2041873,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL246619,,CHEMBL246619,6.38,0,http://www.openphacts.org/units/Nanomolar,677532,=,1,1,=,,EC50,nM,,418.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,nM,UO_0000065,,418.0
,2041874,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(Br)c2)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL246618,,CHEMBL246618,6.19,0,http://www.openphacts.org/units/Nanomolar,677531,=,1,1,=,,EC50,nM,,645.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,nM,UO_0000065,,645.0
,2041875,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(Cl)c2)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL246617,,CHEMBL246617,5.52,0,http://www.openphacts.org/units/Nanomolar,677530,=,1,1,=,,EC50,nM,,3030.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,nM,UO_0000065,,3030.0
,2041876,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(F)c2)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL398286,,CHEMBL398286,,1,http://www.openphacts.org/units/Nanomolar,677529,>,1,1,>,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,nM,UO_0000065,,10000.0
,2041877,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2ccccc2C(F)(F)F)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL246616,,CHEMBL246616,,1,http://www.openphacts.org/units/Nanomolar,677528,>,1,1,>,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,nM,UO_0000065,,10000.0
,2041878,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2ccccc2Cl)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL400559,,CHEMBL400559,5.05,1,http://www.openphacts.org/units/Nanomolar,677527,=,1,1,=,,EC50,nM,,9000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,nM,UO_0000065,,9000.0
,2041879,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2ccccc2F)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL248035,,CHEMBL248035,5.16,0,http://www.openphacts.org/units/Nanomolar,677526,=,1,1,=,,EC50,nM,,6850.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,nM,UO_0000065,,6850.0
,2041880,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc2c(s1)CCOc1c-2cccc1C(F)(F)F)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL245795,,CHEMBL245795,7.57,0,http://www.openphacts.org/units/Nanomolar,677605,=,1,1,=,,EC50,nM,,27.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.027
,2041881,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc2c(s1)COc1c-2cccc1C(F)(F)F)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL399357,,CHEMBL399357,6.85,1,http://www.openphacts.org/units/Nanomolar,677604,=,1,1,=,,EC50,nM,,140.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.14
,2041882,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CN(C)c1cc(Nc2ccc(C(=O)Nc3nc(-c4ccc(F)c(C(F)(F)F)c4)c(Cl)s3)cc2)ncn1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL248390,,CHEMBL248390,7.96,0,http://www.openphacts.org/units/Nanomolar,677603,=,1,1,=,,EC50,nM,,11.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.011
,2041883,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,Cc1sc(NC(=O)c2ccc(Nc3cc(N(C)C)ncn3)cc2)nc1-c1ccc(F)c(C(F)(F)F)c1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL248389,,CHEMBL248389,7.35,0,http://www.openphacts.org/units/Nanomolar,677602,=,1,1,=,,EC50,nM,,45.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.045
,2041884,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,Cc1sc(NC(=O)c2ccc(Nc3ccncn3)cc2)nc1-c1ccc(F)c(C(F)(F)F)c1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL248388,,CHEMBL248388,6.75,0,http://www.openphacts.org/units/Nanomolar,677601,=,1,1,=,,EC50,nM,,180.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.18
,2041885,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,Cc1sc(NC(=O)c2ccc(Nc3ccncn3)cc2)nc1-c1cccc(C(F)(F)F)c1F,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL399356,,CHEMBL399356,6.27,0,http://www.openphacts.org/units/Nanomolar,677600,=,1,1,=,,EC50,nM,,540.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.54
,2041886,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1ccc(Nc2cc(N3CC(O)C3)ncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL248218,,CHEMBL248218,8.05,0,http://www.openphacts.org/units/Nanomolar,677598,=,1,1,=,,EC50,nM,,9.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.009
,2041887,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1ccc(Nc2cc(N3CCC3)ncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL248217,,CHEMBL248217,7.64,0,http://www.openphacts.org/units/Nanomolar,677597,=,1,1,=,,EC50,nM,,23.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.023
,2041888,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,COCCN(C)c1cc(Nc2ccc(C(=O)Nc3nc(-c4cccc(C(F)(F)F)c4F)cs3)cc2)ncn1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL248042,,CHEMBL248042,7.08,0,http://www.openphacts.org/units/Nanomolar,677596,=,1,1,=,,EC50,nM,,84.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.084
,2041889,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CN(CCO)c1cc(Nc2ccc(C(=O)Nc3nc(-c4cccc(C(F)(F)F)c4F)cs3)cc2)ncn1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL440231,,CHEMBL440231,7.66,0,http://www.openphacts.org/units/Nanomolar,677595,=,1,1,=,,EC50,nM,,22.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.022
,2041890,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1ccc(Nc2cc(NCCO)ncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL248041,,CHEMBL248041,7.19,0,http://www.openphacts.org/units/Nanomolar,677594,=,1,1,=,,EC50,nM,,65.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.065
,2041891,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCNc1cc(Nc2ccc(C(=O)Nc3nc(-c4cccc(C(F)(F)F)c4F)cs3)cc2)ncn1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL247019,,CHEMBL247019,6.89,0,http://www.openphacts.org/units/Nanomolar,677593,=,1,1,=,,EC50,nM,,130.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.13
,2041892,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CN(C)c1cc(Nc2ccc(C(=O)Nc3nc(-c4cccc(C(F)(F)F)c4F)cs3)cc2)ncn1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL247017,,CHEMBL247017,7.27,0,http://www.openphacts.org/units/Nanomolar,677592,=,1,1,=,,EC50,nM,,54.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.054
,2041893,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,COc1cc(Nc2ccc(C(=O)Nc3nc(-c4cccc(C(F)(F)F)c4F)cs3)cc2)ncn1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL246847,,CHEMBL246847,7.42,0,http://www.openphacts.org/units/Nanomolar,677591,=,1,1,=,,EC50,nM,,38.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.038
,2041894,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,Cc1cc(Nc2ccc(C(=O)Nc3nc(-c4cccc(C(F)(F)F)c4F)cs3)cc2)nc(C)n1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL246846,,CHEMBL246846,,0,http://www.openphacts.org/units/Nanomolar,677590,>,1,1,>,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,10.0
,2041895,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,Cc1cc(Nc2ccc(C(=O)Nc3nc(-c4cccc(C(F)(F)F)c4F)cs3)cc2)ncn1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL245794,,CHEMBL245794,7.37,0,http://www.openphacts.org/units/Nanomolar,677589,=,1,1,=,,EC50,nM,,43.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.043
,2041896,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,Cc1nccc(Nc2ccc(C(=O)Nc3nc(-c4cccc(C(F)(F)F)c4F)cs3)cc2)n1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL245793,,CHEMBL245793,,0,http://www.openphacts.org/units/Nanomolar,677588,>,1,1,>,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,10.0
,2041897,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2ccc(F)c(F)c2)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL247642,,CHEMBL247642,,0,http://www.openphacts.org/units/Nanomolar,677587,>,1,1,>,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,10.0
,2041898,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CN(C(=O)c1ccc(Nc2ccncn2)cc1)c1nc(-c2cccc(C(F)(F)F)c2F)cs1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL245792,,CHEMBL245792,,0,http://www.openphacts.org/units/Nanomolar,677586,>,1,1,>,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,10.0
,2041899,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1ccc(Oc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL248216,,CHEMBL248216,,0,http://www.openphacts.org/units/Nanomolar,677585,>,1,1,>,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,10.0
,2041900,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CN(c1ccc(C(=O)Nc2nc(-c3cccc(C(F)(F)F)c3F)cs2)cc1)c1ccncn1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL248215,,CHEMBL248215,,0,http://www.openphacts.org/units/Nanomolar,677584,>,1,1,>,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,10.0
,2041901,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1ccc(Nc2nccnn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL399767,,CHEMBL399767,,0,http://www.openphacts.org/units/Nanomolar,677583,>,1,1,>,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,10.0
,2041902,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1ccc(Nc2ncncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL248039,,CHEMBL248039,6.27,0,http://www.openphacts.org/units/Nanomolar,677582,=,1,1,=,,EC50,nM,,540.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.54
,2041903,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2ccc(F)c(C(F)(F)F)c2)cs1)c1ccc(Nc2ccnnc2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL438874,,CHEMBL438874,6.40,0,http://www.openphacts.org/units/Nanomolar,677581,=,1,1,=,,EC50,nM,,400.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.4
,2041904,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1ccc(Nc2ccnnc2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL247016,,CHEMBL247016,6.92,0,http://www.openphacts.org/units/Nanomolar,677580,=,1,1,=,,EC50,nM,,120.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.12
,2041905,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2ccc(F)cc2F)cs1)c1ccc(Nc2ccnnc2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL247015,,CHEMBL247015,6.26,0,http://www.openphacts.org/units/Nanomolar,677579,=,1,1,=,,EC50,nM,,550.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.55
,2041906,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2ccc(Cl)cc2)cs1)c1ccc(Nc2ccnnc2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL247014,,CHEMBL247014,5.80,0,http://www.openphacts.org/units/Nanomolar,677578,=,1,1,=,,EC50,nM,,1600.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,1.6
,2041907,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1ccc(Nc2cccnn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL246844,,CHEMBL246844,,0,http://www.openphacts.org/units/Nanomolar,677577,>,1,1,>,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,10.0
,2041908,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1ccc(Nc2cncnc2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL246843,,CHEMBL246843,6.50,0,http://www.openphacts.org/units/Nanomolar,677576,=,1,1,=,,EC50,nM,,320.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.32
,2041909,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1ccc(Nc2ncccn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL400741,,CHEMBL400741,5.11,0,http://www.openphacts.org/units/Nanomolar,677575,=,1,1,=,,EC50,nM,,7700.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,7.7
,2041910,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1ccc(Nc2cnccn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL248213,,CHEMBL248213,5.10,0,http://www.openphacts.org/units/Nanomolar,677574,=,1,1,=,,EC50,nM,,7900.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,7.9
,2041911,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1ccc(Nc2ccncc2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL248211,,CHEMBL248211,6.40,0,http://www.openphacts.org/units/Nanomolar,677573,=,1,1,=,,EC50,nM,,400.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.4
